Key,Serial,Date_Time,Temperature_C,Light_Lux,Date,Year,Month,Day,Hour,Minute,AMPM,Time.Decimal
18341,20685463,11/27/22 13:00,7.983,10.8,11/27/22,2022,11,27,1,0,PM,13
18342,20685463,11/27/22 13:10,7.983,21.5,11/27/22,2022,11,27,1,10,PM,13.16666667
18343,20685463,11/27/22 13:20,7.983,10.8,11/27/22,2022,11,27,1,20,PM,13.33333333
18344,20685463,11/27/22 13:30,7.882,0,11/27/22,2022,11,27,1,30,PM,13.5
18345,20685463,11/27/22 13:40,7.582,0,11/27/22,2022,11,27,1,40,PM,13.66666667
18346,20685463,11/27/22 13:50,7.481,0,11/27/22,2022,11,27,1,50,PM,13.83333333
18347,20685463,11/27/22 14:00,7.381,0,11/27/22,2022,11,27,2,0,PM,14
18348,20685463,11/27/22 14:10,7.381,0,11/27/22,2022,11,27,2,10,PM,14.16666667
18349,20685463,11/27/22 14:20,7.28,0,11/27/22,2022,11,27,2,20,PM,14.33333333
18350,20685463,11/27/22 14:30,7.28,0,11/27/22,2022,11,27,2,30,PM,14.5
18351,20685463,11/27/22 14:40,7.28,0,11/27/22,2022,11,27,2,40,PM,14.66666667
18352,20685463,11/27/22 14:50,7.381,0,11/27/22,2022,11,27,2,50,PM,14.83333333
18353,20685463,11/27/22 15:00,7.481,0,11/27/22,2022,11,27,3,0,PM,15
18354,20685463,11/27/22 15:10,7.481,0,11/27/22,2022,11,27,3,10,PM,15.16666667
18355,20685463,11/27/22 15:20,7.582,0,11/27/22,2022,11,27,3,20,PM,15.33333333
18356,20685463,11/27/22 15:30,7.582,0,11/27/22,2022,11,27,3,30,PM,15.5
18357,20685463,11/27/22 15:40,7.682,0,11/27/22,2022,11,27,3,40,PM,15.66666667
18358,20685463,11/27/22 15:50,7.682,0,11/27/22,2022,11,27,3,50,PM,15.83333333
18359,20685463,11/27/22 16:00,7.582,0,11/27/22,2022,11,27,4,0,PM,16
18360,20685463,11/27/22 16:10,7.381,0,11/27/22,2022,11,27,4,10,PM,16.16666667
18361,20685463,11/27/22 16:20,7.079,0,11/27/22,2022,11,27,4,20,PM,16.33333333
18362,20685463,11/27/22 16:30,6.877,0,11/27/22,2022,11,27,4,30,PM,16.5
18363,20685463,11/27/22 16:40,6.978,0,11/27/22,2022,11,27,4,40,PM,16.66666667
18364,20685463,11/27/22 16:50,6.573,0,11/27/22,2022,11,27,4,50,PM,16.83333333
18365,20685463,11/27/22 17:00,6.674,0,11/27/22,2022,11,27,5,0,PM,17
18366,20685463,11/27/22 17:10,6.978,0,11/27/22,2022,11,27,5,10,PM,17.16666667
18367,20685463,11/27/22 17:20,7.079,0,11/27/22,2022,11,27,5,20,PM,17.33333333
18368,20685463,11/27/22 17:30,7.079,0,11/27/22,2022,11,27,5,30,PM,17.5
18369,20685463,11/27/22 17:40,7.179,0,11/27/22,2022,11,27,5,40,PM,17.66666667
18370,20685463,11/27/22 17:50,7.179,0,11/27/22,2022,11,27,5,50,PM,17.83333333
18371,20685463,11/27/22 18:00,7.28,0,11/27/22,2022,11,27,6,0,PM,18
18372,20685463,11/27/22 18:10,7.28,0,11/27/22,2022,11,27,6,10,PM,18.16666667
18373,20685463,11/27/22 18:20,7.381,0,11/27/22,2022,11,27,6,20,PM,18.33333333
18374,20685463,11/27/22 18:30,7.381,0,11/27/22,2022,11,27,6,30,PM,18.5
18375,20685463,11/27/22 18:40,7.381,0,11/27/22,2022,11,27,6,40,PM,18.66666667
18376,20685463,11/27/22 18:50,7.481,0,11/27/22,2022,11,27,6,50,PM,18.83333333
18377,20685463,11/27/22 19:00,7.381,0,11/27/22,2022,11,27,7,0,PM,19
18378,20685463,11/27/22 19:10,7.481,0,11/27/22,2022,11,27,7,10,PM,19.16666667
18379,20685463,11/27/22 19:20,7.481,0,11/27/22,2022,11,27,7,20,PM,19.33333333
18380,20685463,11/27/22 19:30,7.582,0,11/27/22,2022,11,27,7,30,PM,19.5
18381,20685463,11/27/22 19:40,7.582,0,11/27/22,2022,11,27,7,40,PM,19.66666667
18382,20685463,11/27/22 19:50,7.582,0,11/27/22,2022,11,27,7,50,PM,19.83333333
18383,20685463,11/27/22 20:00,7.481,0,11/27/22,2022,11,27,8,0,PM,20
18384,20685463,11/27/22 20:10,7.381,0,11/27/22,2022,11,27,8,10,PM,20.16666667
18385,20685463,11/27/22 20:20,7.28,0,11/27/22,2022,11,27,8,20,PM,20.33333333
18386,20685463,11/27/22 20:30,7.381,0,11/27/22,2022,11,27,8,30,PM,20.5
18387,20685463,11/27/22 20:40,7.782,0,11/27/22,2022,11,27,8,40,PM,20.66666667
18388,20685463,11/27/22 20:50,7.983,0,11/27/22,2022,11,27,8,50,PM,20.83333333
18389,20685463,11/27/22 21:00,8.182,0,11/27/22,2022,11,27,9,0,PM,21
18390,20685463,11/27/22 21:10,8.282,0,11/27/22,2022,11,27,9,10,PM,21.16666667
18391,20685463,11/27/22 21:20,8.481,0,11/27/22,2022,11,27,9,20,PM,21.33333333
18392,20685463,11/27/22 21:30,8.581,0,11/27/22,2022,11,27,9,30,PM,21.5
18393,20685463,11/27/22 21:40,8.68,0,11/27/22,2022,11,27,9,40,PM,21.66666667
18394,20685463,11/27/22 21:50,8.779,0,11/27/22,2022,11,27,9,50,PM,21.83333333
18395,20685463,11/27/22 22:00,8.779,0,11/27/22,2022,11,27,10,0,PM,22
18396,20685463,11/27/22 22:10,8.879,0,11/27/22,2022,11,27,10,10,PM,22.16666667
18397,20685463,11/27/22 22:20,8.879,0,11/27/22,2022,11,27,10,20,PM,22.33333333
18398,20685463,11/27/22 22:30,8.879,0,11/27/22,2022,11,27,10,30,PM,22.5
18399,20685463,11/27/22 22:40,8.879,0,11/27/22,2022,11,27,10,40,PM,22.66666667
18400,20685463,11/27/22 22:50,8.879,0,11/27/22,2022,11,27,10,50,PM,22.83333333
18401,20685463,11/27/22 23:00,8.879,0,11/27/22,2022,11,27,11,0,PM,23
18402,20685463,11/27/22 23:10,8.879,0,11/27/22,2022,11,27,11,10,PM,23.16666667
18403,20685463,11/27/22 23:20,8.879,0,11/27/22,2022,11,27,11,20,PM,23.33333333
18404,20685463,11/27/22 23:30,8.879,0,11/27/22,2022,11,27,11,30,PM,23.5
18405,20685463,11/27/22 23:40,8.879,0,11/27/22,2022,11,27,11,40,PM,23.66666667
18406,20685463,11/27/22 23:50,8.978,0,11/27/22,2022,11,27,11,50,PM,23.83333333
18407,20685463,11/28/22 0:00,8.978,0,11/28/22,2022,11,28,12,0,AM,12
18408,20685463,11/28/22 0:10,8.978,0,11/28/22,2022,11,28,12,10,AM,12.16666667
18409,20685463,11/28/22 0:20,8.978,0,11/28/22,2022,11,28,12,20,AM,12.33333333
18410,20685463,11/28/22 0:30,8.978,0,11/28/22,2022,11,28,12,30,AM,12.5
18411,20685463,11/28/22 0:40,8.978,0,11/28/22,2022,11,28,12,40,AM,12.66666667
18412,20685463,11/28/22 0:50,8.978,0,11/28/22,2022,11,28,12,50,AM,12.83333333
18413,20685463,11/28/22 1:00,8.978,0,11/28/22,2022,11,28,1,0,AM,1
18414,20685463,11/28/22 1:10,8.978,0,11/28/22,2022,11,28,1,10,AM,1.166666667
18415,20685463,11/28/22 1:20,8.978,0,11/28/22,2022,11,28,1,20,AM,1.333333333
18416,20685463,11/28/22 1:30,8.978,0,11/28/22,2022,11,28,1,30,AM,1.5
18417,20685463,11/28/22 1:40,8.978,0,11/28/22,2022,11,28,1,40,AM,1.666666667
18418,20685463,11/28/22 1:50,8.978,0,11/28/22,2022,11,28,1,50,AM,1.833333333
18419,20685463,11/28/22 2:00,8.978,0,11/28/22,2022,11,28,2,0,AM,2
18420,20685463,11/28/22 2:10,8.978,0,11/28/22,2022,11,28,2,10,AM,2.166666667
18421,20685463,11/28/22 2:20,8.978,0,11/28/22,2022,11,28,2,20,AM,2.333333333
18422,20685463,11/28/22 2:30,8.978,0,11/28/22,2022,11,28,2,30,AM,2.5
18423,20685463,11/28/22 2:40,8.978,0,11/28/22,2022,11,28,2,40,AM,2.666666667
18424,20685463,11/28/22 2:50,8.978,0,11/28/22,2022,11,28,2,50,AM,2.833333333
18425,20685463,11/28/22 3:00,8.779,0,11/28/22,2022,11,28,3,0,AM,3
18426,20685463,11/28/22 3:10,8.68,0,11/28/22,2022,11,28,3,10,AM,3.166666667
18427,20685463,11/28/22 3:20,8.581,0,11/28/22,2022,11,28,3,20,AM,3.333333333
18428,20685463,11/28/22 3:30,8.581,0,11/28/22,2022,11,28,3,30,AM,3.5
18429,20685463,11/28/22 3:40,8.382,0,11/28/22,2022,11,28,3,40,AM,3.666666667
18430,20685463,11/28/22 3:50,8.082,0,11/28/22,2022,11,28,3,50,AM,3.833333333
18431,20685463,11/28/22 4:00,7.782,0,11/28/22,2022,11,28,4,0,AM,4
18432,20685463,11/28/22 4:10,7.582,0,11/28/22,2022,11,28,4,10,AM,4.166666667
18433,20685463,11/28/22 4:20,7.381,0,11/28/22,2022,11,28,4,20,AM,4.333333333
18434,20685463,11/28/22 4:30,7.079,0,11/28/22,2022,11,28,4,30,AM,4.5
18435,20685463,11/28/22 4:40,6.978,0,11/28/22,2022,11,28,4,40,AM,4.666666667
18436,20685463,11/28/22 4:50,6.775,0,11/28/22,2022,11,28,4,50,AM,4.833333333
18437,20685463,11/28/22 5:00,6.674,0,11/28/22,2022,11,28,5,0,AM,5
18438,20685463,11/28/22 5:10,6.674,0,11/28/22,2022,11,28,5,10,AM,5.166666667
18439,20685463,11/28/22 5:20,6.573,0,11/28/22,2022,11,28,5,20,AM,5.333333333
18440,20685463,11/28/22 5:30,6.573,0,11/28/22,2022,11,28,5,30,AM,5.5
18441,20685463,11/28/22 5:40,6.573,0,11/28/22,2022,11,28,5,40,AM,5.666666667
18442,20685463,11/28/22 5:50,6.471,0,11/28/22,2022,11,28,5,50,AM,5.833333333
18443,20685463,11/28/22 6:00,6.37,0,11/28/22,2022,11,28,6,0,AM,6
18444,20685463,11/28/22 6:10,6.166,0,11/28/22,2022,11,28,6,10,AM,6.166666667
18445,20685463,11/28/22 6:20,5.962,0,11/28/22,2022,11,28,6,20,AM,6.333333333
18446,20685463,11/28/22 6:30,5.655,0,11/28/22,2022,11,28,6,30,AM,6.5
18447,20685463,11/28/22 6:40,5.552,0,11/28/22,2022,11,28,6,40,AM,6.666666667
18448,20685463,11/28/22 6:50,5.655,0,11/28/22,2022,11,28,6,50,AM,6.833333333
18449,20685463,11/28/22 7:00,5.86,0,11/28/22,2022,11,28,7,0,AM,7
18450,20685463,11/28/22 7:10,5.962,0,11/28/22,2022,11,28,7,10,AM,7.166666667
18451,20685463,11/28/22 7:20,5.962,0,11/28/22,2022,11,28,7,20,AM,7.333333333
18452,20685463,11/28/22 7:30,5.962,0,11/28/22,2022,11,28,7,30,AM,7.5
18453,20685463,11/28/22 7:40,5.962,0,11/28/22,2022,11,28,7,40,AM,7.666666667
18454,20685463,11/28/22 7:50,5.962,0,11/28/22,2022,11,28,7,50,AM,7.833333333
18455,20685463,11/28/22 8:00,6.064,0,11/28/22,2022,11,28,8,0,AM,8
18456,20685463,11/28/22 8:10,6.166,0,11/28/22,2022,11,28,8,10,AM,8.166666667
18457,20685463,11/28/22 8:20,6.268,0,11/28/22,2022,11,28,8,20,AM,8.333333333
18458,20685463,11/28/22 8:30,6.268,0,11/28/22,2022,11,28,8,30,AM,8.5
18459,20685463,11/28/22 8:40,6.166,0,11/28/22,2022,11,28,8,40,AM,8.666666667
18460,20685463,11/28/22 8:50,6.166,0,11/28/22,2022,11,28,8,50,AM,8.833333333
18461,20685463,11/28/22 9:00,6.268,0,11/28/22,2022,11,28,9,0,AM,9
18462,20685463,11/28/22 9:10,6.268,0,11/28/22,2022,11,28,9,10,AM,9.166666667
18463,20685463,11/28/22 9:20,6.37,0,11/28/22,2022,11,28,9,20,AM,9.333333333
18464,20685463,11/28/22 9:30,6.37,10.8,11/28/22,2022,11,28,9,30,AM,9.5
18465,20685463,11/28/22 9:40,6.471,10.8,11/28/22,2022,11,28,9,40,AM,9.666666667
18466,20685463,11/28/22 9:50,6.471,10.8,11/28/22,2022,11,28,9,50,AM,9.833333333
18467,20685463,11/28/22 10:00,6.674,10.8,11/28/22,2022,11,28,10,0,AM,10
18468,20685463,11/28/22 10:10,6.775,21.5,11/28/22,2022,11,28,10,10,AM,10.16666667
18469,20685463,11/28/22 10:20,6.978,21.5,11/28/22,2022,11,28,10,20,AM,10.33333333
18470,20685463,11/28/22 10:30,7.079,32.3,11/28/22,2022,11,28,10,30,AM,10.5
18471,20685463,11/28/22 10:40,7.079,21.5,11/28/22,2022,11,28,10,40,AM,10.66666667
18472,20685463,11/28/22 10:50,7.079,32.3,11/28/22,2022,11,28,10,50,AM,10.83333333
18473,20685463,11/28/22 11:00,7.179,43.1,11/28/22,2022,11,28,11,0,AM,11
18474,20685463,11/28/22 11:10,7.28,32.3,11/28/22,2022,11,28,11,10,AM,11.16666667
18475,20685463,11/28/22 11:20,7.179,21.5,11/28/22,2022,11,28,11,20,AM,11.33333333
18476,20685463,11/28/22 11:30,7.079,32.3,11/28/22,2022,11,28,11,30,AM,11.5
18477,20685463,11/28/22 11:40,7.179,53.8,11/28/22,2022,11,28,11,40,AM,11.66666667
18478,20685463,11/28/22 11:50,7.481,75.3,11/28/22,2022,11,28,11,50,AM,11.83333333
18479,20685463,11/28/22 12:00,7.582,21.5,11/28/22,2022,11,28,12,0,PM,24
18480,20685463,11/28/22 12:10,10.161,1097.9,11/28/22,2022,11,28,12,10,PM,24.16666667
18481,20685463,11/28/22 12:20,14.709,0,11/28/22,2022,11,28,12,20,PM,24.33333333
18482,20685463,11/28/22 12:30,17.855,0,11/28/22,2022,11,28,12,30,PM,24.5
18483,20685463,11/28/22 12:40,19.567,0,11/28/22,2022,11,28,12,40,PM,24.66666667
18484,20685463,11/28/22 12:50,20.329,0,11/28/22,2022,11,28,12,50,PM,24.83333333
18485,20685463,11/28/22 13:00,20.805,0,11/28/22,2022,11,28,1,0,PM,13
18486,20685463,11/28/22 13:10,21.091,0,11/28/22,2022,11,28,1,10,PM,13.16666667
18487,20685463,11/28/22 13:20,23.292,129.2,11/28/22,2022,11,28,1,20,PM,13.33333333
18488,20685463,11/28/22 13:30,20.996,0,11/28/22,2022,11,28,1,30,PM,13.5
18489,20685463,11/28/22 13:40,20.996,0,11/28/22,2022,11,28,1,40,PM,13.66666667
18490,20685463,11/28/22 13:50,21.282,0,11/28/22,2022,11,28,1,50,PM,13.83333333
18491,20685463,11/28/22 14:00,21.473,0,11/28/22,2022,11,28,2,0,PM,14
18492,20685463,11/28/22 14:10,21.664,0,11/28/22,2022,11,28,2,10,PM,14.16666667
18493,20685463,11/28/22 14:20,22.717,0,11/28/22,2022,11,28,2,20,PM,14.33333333
18494,20685463,11/28/22 14:30,23.196,0,11/28/22,2022,11,28,2,30,PM,14.5
18495,20685463,11/28/22 14:40,23.869,0,11/28/22,2022,11,28,2,40,PM,14.66666667
18496,20685463,11/28/22 14:50,25.513,0,11/28/22,2022,11,28,2,50,PM,14.83333333
18497,20685463,11/28/22 15:00,26.195,0,11/28/22,2022,11,28,3,0,PM,15
18498,20685463,11/28/22 15:10,25.805,0,11/28/22,2022,11,28,3,10,PM,15.16666667
18499,20685463,11/28/22 15:20,24.545,150.7,11/28/22,2022,11,28,3,20,PM,15.33333333
18500,20685463,11/28/22 15:30,23.1,0,11/28/22,2022,11,28,3,30,PM,15.5
18501,20685463,11/28/22 15:40,22.621,0,11/28/22,2022,11,28,3,40,PM,15.66666667
18502,20685463,11/28/22 15:50,22.046,0,11/28/22,2022,11,28,3,50,PM,15.83333333
18503,20685463,11/28/22 16:00,21.664,0,11/28/22,2022,11,28,4,0,PM,16
18504,20685463,11/28/22 16:10,21.473,0,11/28/22,2022,11,28,4,10,PM,16.16666667
18505,20685463,11/28/22 16:20,21.282,0,11/28/22,2022,11,28,4,20,PM,16.33333333
18506,20685463,11/28/22 16:30,21.187,0,11/28/22,2022,11,28,4,30,PM,16.5
18507,20685463,11/28/22 16:40,21.187,0,11/28/22,2022,11,28,4,40,PM,16.66666667
18508,20685463,11/28/22 16:50,25.416,0,11/28/22,2022,11,28,4,50,PM,16.83333333
18509,20685463,11/28/22 17:00,27.961,0,11/28/22,2022,11,28,5,0,PM,17
18510,20685463,11/28/22 17:10,28.06,0,11/28/22,2022,11,28,5,10,PM,17.16666667
18511,20685463,11/28/22 17:20,27.468,0,11/28/22,2022,11,28,5,20,PM,17.33333333
18512,20685463,11/28/22 17:30,28.258,0,11/28/22,2022,11,28,5,30,PM,17.5
18513,20685463,11/28/22 17:40,29.352,0,11/28/22,2022,11,28,5,40,PM,17.66666667
18514,20685463,11/28/22 17:50,26.781,0,11/28/22,2022,11,28,5,50,PM,17.83333333
18515,20685463,11/28/22 18:00,24.255,0,11/28/22,2022,11,28,6,0,PM,18
18516,20685463,11/28/22 18:10,23.004,0,11/28/22,2022,11,28,6,10,PM,18.16666667
18517,20685463,11/28/22 18:20,22.238,0,11/28/22,2022,11,28,6,20,PM,18.33333333
18518,20685463,11/28/22 18:30,21.855,0,11/28/22,2022,11,28,6,30,PM,18.5
18519,20685463,11/28/22 18:40,21.664,0,11/28/22,2022,11,28,6,40,PM,18.66666667
18520,20685463,11/28/22 18:50,21.473,0,11/28/22,2022,11,28,6,50,PM,18.83333333
18521,20685463,11/28/22 19:00,21.473,0,11/28/22,2022,11,28,7,0,PM,19
18522,20685463,11/28/22 19:10,21.378,0,11/28/22,2022,11,28,7,10,PM,19.16666667
18523,20685463,11/28/22 19:20,21.378,0,11/28/22,2022,11,28,7,20,PM,19.33333333
18524,20685463,11/28/22 19:30,21.378,0,11/28/22,2022,11,28,7,30,PM,19.5
18525,20685463,11/28/22 19:40,21.378,0,11/28/22,2022,11,28,7,40,PM,19.66666667
18526,20685463,11/28/22 19:50,21.378,0,11/28/22,2022,11,28,7,50,PM,19.83333333
18527,20685463,11/28/22 20:00,21.378,0,11/28/22,2022,11,28,8,0,PM,20
18528,20685463,11/28/22 20:10,21.378,0,11/28/22,2022,11,28,8,10,PM,20.16666667
18529,20685463,11/28/22 20:20,21.378,0,11/28/22,2022,11,28,8,20,PM,20.33333333
18530,20685463,11/28/22 20:30,21.378,0,11/28/22,2022,11,28,8,30,PM,20.5
18531,20685463,11/28/22 20:40,22.046,0,11/28/22,2022,11,28,8,40,PM,20.66666667
18532,20685463,11/28/22 20:50,25.222,0,11/28/22,2022,11,28,8,50,PM,20.83333333
18533,20685463,11/28/22 21:00,24.255,0,11/28/22,2022,11,28,9,0,PM,21
18534,20685463,11/28/22 21:10,23.1,0,11/28/22,2022,11,28,9,10,PM,21.16666667
18535,20685463,11/28/22 21:20,22.429,0,11/28/22,2022,11,28,9,20,PM,21.33333333
18536,20685463,11/28/22 21:30,22.046,0,11/28/22,2022,11,28,9,30,PM,21.5
18537,20685463,11/28/22 21:40,21.855,0,11/28/22,2022,11,28,9,40,PM,21.66666667
18538,20685463,11/28/22 21:50,21.664,0,11/28/22,2022,11,28,9,50,PM,21.83333333
18539,20685463,11/28/22 22:00,21.664,0,11/28/22,2022,11,28,10,0,PM,22
18540,20685463,11/28/22 22:10,21.569,0,11/28/22,2022,11,28,10,10,PM,22.16666667
18541,20685463,11/28/22 22:20,21.569,0,11/28/22,2022,11,28,10,20,PM,22.33333333
18542,20685463,11/28/22 22:30,21.569,0,11/28/22,2022,11,28,10,30,PM,22.5
18543,20685463,11/28/22 22:40,21.473,0,11/28/22,2022,11,28,10,40,PM,22.66666667
18544,20685463,11/28/22 22:50,21.473,0,11/28/22,2022,11,28,10,50,PM,22.83333333
18545,20685463,11/28/22 23:00,21.569,0,11/28/22,2022,11,28,11,0,PM,23
18546,20685463,11/28/22 23:10,21.569,0,11/28/22,2022,11,28,11,10,PM,23.16666667
18547,20685463,11/28/22 23:20,21.569,0,11/28/22,2022,11,28,11,20,PM,23.33333333
18548,20685463,11/28/22 23:30,21.664,0,11/28/22,2022,11,28,11,30,PM,23.5
18549,20685463,11/28/22 23:40,21.569,0,11/28/22,2022,11,28,11,40,PM,23.66666667
18550,20685463,11/28/22 23:50,21.569,0,11/28/22,2022,11,28,11,50,PM,23.83333333
18551,20685463,11/29/22 0:00,21.569,0,11/29/22,2022,11,29,12,0,AM,12
18552,20685463,11/29/22 0:10,21.569,0,11/29/22,2022,11,29,12,10,AM,12.16666667
18553,20685463,11/29/22 0:20,21.569,0,11/29/22,2022,11,29,12,20,AM,12.33333333
18554,20685463,11/29/22 0:30,21.569,0,11/29/22,2022,11,29,12,30,AM,12.5
18555,20685463,11/29/22 0:40,21.569,0,11/29/22,2022,11,29,12,40,AM,12.66666667
18556,20685463,11/29/22 0:50,21.664,0,11/29/22,2022,11,29,12,50,AM,12.83333333
18557,20685463,11/29/22 1:00,21.664,0,11/29/22,2022,11,29,1,0,AM,1
18558,20685463,11/29/22 1:10,21.664,0,11/29/22,2022,11,29,1,10,AM,1.166666667
18559,20685463,11/29/22 1:20,21.664,0,11/29/22,2022,11,29,1,20,AM,1.333333333
18560,20685463,11/29/22 1:30,21.664,0,11/29/22,2022,11,29,1,30,AM,1.5
18561,20685463,11/29/22 1:40,21.664,0,11/29/22,2022,11,29,1,40,AM,1.666666667
18562,20685463,11/29/22 1:50,21.664,0,11/29/22,2022,11,29,1,50,AM,1.833333333
18563,20685463,11/29/22 2:00,21.664,0,11/29/22,2022,11,29,2,0,AM,2
18564,20685463,11/29/22 2:10,21.664,0,11/29/22,2022,11,29,2,10,AM,2.166666667
18565,20685463,11/29/22 2:20,21.664,0,11/29/22,2022,11,29,2,20,AM,2.333333333
18566,20685463,11/29/22 2:30,21.664,0,11/29/22,2022,11,29,2,30,AM,2.5
18567,20685463,11/29/22 2:40,21.664,0,11/29/22,2022,11,29,2,40,AM,2.666666667
18568,20685463,11/29/22 2:50,21.664,0,11/29/22,2022,11,29,2,50,AM,2.833333333
18569,20685463,11/29/22 3:00,21.664,0,11/29/22,2022,11,29,3,0,AM,3
18570,20685463,11/29/22 3:10,21.664,0,11/29/22,2022,11,29,3,10,AM,3.166666667
18571,20685463,11/29/22 3:20,21.664,0,11/29/22,2022,11,29,3,20,AM,3.333333333
18572,20685463,11/29/22 3:30,21.664,0,11/29/22,2022,11,29,3,30,AM,3.5
18573,20685463,11/29/22 3:40,21.664,0,11/29/22,2022,11,29,3,40,AM,3.666666667
18574,20685463,11/29/22 3:50,21.664,0,11/29/22,2022,11,29,3,50,AM,3.833333333
18575,20685463,11/29/22 4:00,21.664,0,11/29/22,2022,11,29,4,0,AM,4
18576,20685463,11/29/22 4:10,21.664,0,11/29/22,2022,11,29,4,10,AM,4.166666667
18577,20685463,11/29/22 4:20,21.664,0,11/29/22,2022,11,29,4,20,AM,4.333333333
18578,20685463,11/29/22 4:30,21.664,0,11/29/22,2022,11,29,4,30,AM,4.5
18579,20685463,11/29/22 4:40,21.664,0,11/29/22,2022,11,29,4,40,AM,4.666666667
18580,20685463,11/29/22 4:50,21.664,0,11/29/22,2022,11,29,4,50,AM,4.833333333
18581,20685463,11/29/22 5:00,21.664,0,11/29/22,2022,11,29,5,0,AM,5
18582,20685463,11/29/22 5:10,21.664,0,11/29/22,2022,11,29,5,10,AM,5.166666667
18583,20685463,11/29/22 5:20,21.664,0,11/29/22,2022,11,29,5,20,AM,5.333333333
18584,20685463,11/29/22 5:30,21.664,0,11/29/22,2022,11,29,5,30,AM,5.5
18585,20685463,11/29/22 5:40,21.664,0,11/29/22,2022,11,29,5,40,AM,5.666666667
18586,20685463,11/29/22 5:50,21.664,0,11/29/22,2022,11,29,5,50,AM,5.833333333
18587,20685463,11/29/22 6:00,21.664,0,11/29/22,2022,11,29,6,0,AM,6
18588,20685463,11/29/22 6:10,21.664,0,11/29/22,2022,11,29,6,10,AM,6.166666667
18589,20685463,11/29/22 6:20,21.664,0,11/29/22,2022,11,29,6,20,AM,6.333333333
18590,20685463,11/29/22 6:30,21.664,0,11/29/22,2022,11,29,6,30,AM,6.5
18591,20685463,11/29/22 6:40,21.569,0,11/29/22,2022,11,29,6,40,AM,6.666666667
18592,20685463,11/29/22 6:50,21.569,0,11/29/22,2022,11,29,6,50,AM,6.833333333
18593,20685463,11/29/22 7:00,21.569,0,11/29/22,2022,11,29,7,0,AM,7
18594,20685463,11/29/22 7:10,21.569,0,11/29/22,2022,11,29,7,10,AM,7.166666667
18595,20685463,11/29/22 7:20,21.569,0,11/29/22,2022,11,29,7,20,AM,7.333333333
18596,20685463,11/29/22 7:30,21.569,0,11/29/22,2022,11,29,7,30,AM,7.5
18597,20685463,11/29/22 7:40,21.569,0,11/29/22,2022,11,29,7,40,AM,7.666666667
18598,20685463,11/29/22 7:50,21.569,0,11/29/22,2022,11,29,7,50,AM,7.833333333
18599,20685463,11/29/22 8:00,21.569,0,11/29/22,2022,11,29,8,0,AM,8
18600,20685463,11/29/22 8:10,21.569,0,11/29/22,2022,11,29,8,10,AM,8.166666667
18601,20685463,11/29/22 8:20,21.569,0,11/29/22,2022,11,29,8,20,AM,8.333333333
18602,20685463,11/29/22 8:30,21.569,0,11/29/22,2022,11,29,8,30,AM,8.5
18603,20685463,11/29/22 8:40,21.569,0,11/29/22,2022,11,29,8,40,AM,8.666666667
18604,20685463,11/29/22 8:50,21.569,0,11/29/22,2022,11,29,8,50,AM,8.833333333
18605,20685463,11/29/22 9:00,21.569,0,11/29/22,2022,11,29,9,0,AM,9
18606,20685463,11/29/22 9:10,21.569,0,11/29/22,2022,11,29,9,10,AM,9.166666667
18607,20685463,11/29/22 9:20,21.569,0,11/29/22,2022,11,29,9,20,AM,9.333333333
18608,20685463,11/29/22 9:30,21.569,0,11/29/22,2022,11,29,9,30,AM,9.5
18609,20685463,11/29/22 9:40,21.569,0,11/29/22,2022,11,29,9,40,AM,9.666666667
18610,20685463,11/29/22 9:50,21.569,0,11/29/22,2022,11,29,9,50,AM,9.833333333
18611,20685463,11/29/22 10:00,21.569,0,11/29/22,2022,11,29,10,0,AM,10
18612,20685463,11/29/22 10:10,21.569,0,11/29/22,2022,11,29,10,10,AM,10.16666667
18613,20685463,11/29/22 10:20,21.569,0,11/29/22,2022,11,29,10,20,AM,10.33333333
18614,20685463,11/29/22 10:30,21.664,0,11/29/22,2022,11,29,10,30,AM,10.5
18615,20685463,11/29/22 10:40,21.664,0,11/29/22,2022,11,29,10,40,AM,10.66666667
18616,20685463,11/29/22 10:50,21.664,0,11/29/22,2022,11,29,10,50,AM,10.83333333
18617,20685463,11/29/22 11:00,21.664,0,11/29/22,2022,11,29,11,0,AM,11
18618,20685463,11/29/22 11:10,21.76,0,11/29/22,2022,11,29,11,10,AM,11.16666667
18619,20685463,11/29/22 11:20,21.76,0,11/29/22,2022,11,29,11,20,AM,11.33333333
18620,20685463,11/29/22 11:30,21.855,0,11/29/22,2022,11,29,11,30,AM,11.5
18621,20685463,11/29/22 11:40,21.855,0,11/29/22,2022,11,29,11,40,AM,11.66666667
18622,20685463,11/29/22 11:50,21.855,0,11/29/22,2022,11,29,11,50,AM,11.83333333
18623,20685463,11/29/22 12:00,21.76,0,11/29/22,2022,11,29,12,0,PM,24
18624,20685463,11/29/22 12:10,21.76,0,11/29/22,2022,11,29,12,10,PM,24.16666667
18625,20685463,11/29/22 12:20,21.76,0,11/29/22,2022,11,29,12,20,PM,24.33333333
18626,20685463,11/29/22 12:30,21.76,0,11/29/22,2022,11,29,12,30,PM,24.5
18627,20685463,11/29/22 12:40,21.76,0,11/29/22,2022,11,29,12,40,PM,24.66666667
18628,20685463,11/29/22 12:50,21.76,0,11/29/22,2022,11,29,12,50,PM,24.83333333
18629,20685463,11/29/22 13:00,21.76,0,11/29/22,2022,11,29,1,0,PM,13
